training_step, return
15810664,1145.0
15812282,1175.0
15813337,575.0
15813989,545.0
15815536,1115.0
15816325,545.0
15817061,600.0
15817787,945.0
15818674,570.0
15819405,545.0
15820400,840.0
15821960,770.0
15823417,1405.0
15824970,1545.0
15826496,1375.0
15827405,555.0
15829063,1375.0
15829876,545.0
15830938,550.0
15832525,1235.0
15833475,775.0
15835250,1230.0
15836083,545.0
15836930,575.0
15838552,1205.0
15840152,1295.0
15841011,715.0
15841969,485.0
15843614,1230.0
15844448,600.0
15845396,605.0
15846325,770.0
15847392,795.0
15848077,545.0
15850128,1510.0
15850870,605.0
15851766,575.0
15852494,545.0
15854312,1545.0
15855454,765.0
15856133,540.0
15857762,1175.0
15858435,745.0
15859479,770.0
15860317,600.0
15861275,800.0
15863204,1405.0
15863855,550.0
15864697,545.0
15866246,1295.0
15867969,1230.0
15868936,600.0
15869757,435.0
15870571,600.0
15872078,1200.0
15873768,1230.0
15874593,495.0
15876252,1545.0
15877109,550.0
15877985,695.0
15878827,740.0
15880338,1230.0
15881036,550.0
15882523,1150.0
15883879,1330.0
15885690,1205.0
15886261,445.0
15888042,1120.0
15888907,525.0
15890508,1455.0
15891360,745.0
15892273,570.0
15893795,1170.0
15894510,540.0
15895327,495.0
15896800,1175.0
15898657,1205.0
15899657,575.0
15900690,770.0
15901603,745.0
15903559,1430.0
15904612,575.0
15905484,800.0
15906451,600.0
15907225,545.0
15908019,550.0
15909684,1205.0
15910605,575.0
15912806,1715.0
15913490,345.0
15914366,520.0
15915147,600.0
15915916,690.0
15917548,1145.0
15919131,1375.0
15919793,530.0
15920530,695.0
15922106,1175.0
15922799,505.0
15923676,540.0
15925274,1510.0
15926065,550.0
15926787,575.0
15927572,600.0
15928341,525.0
15929257,605.0
15930514,1105.0
15931293,580.0
15933037,1180.0
15934812,1200.0
15936489,1230.0
15937372,545.0
15938082,575.0
15939016,545.0
15939878,600.0
15941139,980.0
15942814,1350.0
15943739,575.0
15944988,1060.0
15945757,695.0
15946604,580.0
15948202,1175.0
15949703,1175.0
15950567,495.0
15951321,520.0
15952086,605.0
15953475,1140.0
15954471,545.0
15955307,525.0
15956000,545.0
15957415,1175.0
15958129,485.0
15958836,600.0
15959572,605.0
15960349,445.0
15961111,550.0
15962040,745.0
15962707,520.0
15963446,570.0
15964110,600.0
15965614,1230.0
15967007,1175.0
15967894,665.0
15968574,740.0
15969323,570.0
15971011,1205.0
15972633,1345.0
15973298,490.0
15973903,340.0
15974485,555.0
15976062,1430.0
15977557,1430.0
15979273,1120.0
15980393,835.0
15981249,600.0
15981856,545.0
15984022,1605.0
15985720,1400.0
15986673,600.0
15987695,545.0
15988277,255.0
15989240,685.0
15990931,1170.0
15992559,1235.0
15993509,755.0
15994276,550.0
15995901,1230.0
15996522,410.0
15997200,545.0
15997933,550.0
15998924,600.0
15999712,555.0
16001145,1090.0
16001912,775.0
16002520,285.0
16003324,570.0
16004909,1430.0
16006723,1805.0
16007546,605.0
16008309,570.0
16009504,985.0
16010309,575.0
16010989,545.0
16012665,1180.0
16014251,1145.0
16015886,1550.0
16016640,520.0
16017326,515.0
16018150,570.0
16020301,2010.0
16021797,1120.0
16022551,525.0
16023969,1230.0
16025430,1230.0
16026236,740.0
16027118,570.0
16027937,605.0
16029382,1125.0
16030252,570.0
16031671,1200.0
16032479,720.0
16033515,600.0
16034141,545.0
16034860,545.0
16035620,525.0
16037467,1600.0
16038346,570.0
16038976,545.0
16040628,1175.0
16041444,515.0
16043090,1115.0
16043809,575.0
16044524,545.0
16045204,545.0
16045980,415.0
16046762,515.0
16048455,1250.0
16049071,570.0
16049929,600.0
16051771,1205.0
16052512,575.0
16053516,785.0
16054379,575.0
16056453,1490.0
16057151,805.0
16057900,600.0
16059629,1145.0
16060376,550.0
16061125,490.0
16062013,515.0
16063493,1175.0
16064438,575.0
16065345,805.0
16066162,600.0
16067050,570.0
16067819,545.0
16068673,775.0
16069399,520.0
16071111,1400.0
16071748,540.0
16073308,1370.0
16074255,520.0
16075152,575.0
16075880,545.0
16076739,515.0
16077460,545.0
16078302,560.0
16079301,540.0
16080937,1130.0
16081603,580.0
16083260,1285.0
16084321,1065.0
16084987,550.0
16085916,740.0
16086793,605.0
16087553,550.0
16088354,570.0
16089819,1355.0
16091483,1145.0
16092474,550.0
16093248,570.0
16095066,1405.0
16095828,575.0
16096653,570.0
16097306,605.0
16097867,295.0
16098476,575.0
16099252,520.0
16100078,545.0
16101740,1200.0
16102387,460.0
16103906,1300.0
16104728,550.0
16106439,1150.0
16107376,545.0
16109012,1370.0
16109758,600.0
16111178,1065.0
16113061,1175.0
16114546,1275.0
16115306,470.0
16116251,570.0
16117786,1230.0
16118602,545.0
16119451,545.0
16120589,1035.0
16121456,570.0
16122160,670.0
16123300,870.0
16124055,545.0
16125912,1200.0
16127470,1375.0
16128338,685.0
16129093,495.0
16129858,545.0
16131348,1175.0
16132602,910.0
16133592,800.0
16134361,500.0
16135190,605.0
16135982,545.0
16136790,600.0
16137959,785.0
16138626,575.0
16139474,715.0
16140972,1230.0
16142815,1405.0
16143530,525.0
16145011,1205.0
16146470,1205.0
16147408,575.0
16148084,545.0
16148867,600.0
16149629,455.0
16150273,545.0
16151636,960.0
16153784,1530.0
16154522,545.0
16156270,1400.0
16157910,1230.0
16158757,745.0
16160167,1185.0
16161126,800.0
16162732,1205.0
16164089,1030.0
16164793,510.0
16166142,1345.0
16166991,570.0
16168730,1820.0
16170425,1145.0
16171937,1115.0
16172615,505.0
16173482,575.0
16174283,580.0
16175174,515.0
16176176,800.0
16177866,1185.0
16179351,1175.0
16181033,1405.0
16182840,1545.0
16183698,800.0
16185435,1230.0
16186984,1235.0
16187815,570.0
16189872,1705.0
16190600,600.0
16191898,965.0
16193429,1340.0
16194472,605.0
16196093,1230.0
16196817,545.0
16198059,910.0
16199885,1175.0
16200709,545.0
16201400,600.0
16202316,570.0
16203166,555.0
16204914,1375.0
16205867,570.0
16207534,1120.0
16209004,1175.0
16210221,780.0
16211768,1175.0
16212797,800.0
16213515,515.0
16214953,1205.0
16215743,610.0
16216632,745.0
16218258,1400.0
16220768,1715.0
16221617,690.0
16223190,1200.0
16223881,545.0
16225410,1230.0
16226147,570.0
16226967,745.0
16228536,1175.0
16230216,1415.0
16230935,575.0
16232573,1185.0
16234462,1205.0
16236083,1545.0
16237995,1430.0
16239708,1230.0
16240921,980.0
16242633,1200.0
16243409,520.0
16244602,1045.0
16246155,1145.0
16247943,1200.0
16249545,1405.0
16251048,1175.0
16251780,605.0
16252510,745.0
16253234,745.0
16254136,545.0
16254971,545.0
16255744,750.0
16256522,600.0
16257545,600.0
16259045,1370.0
16260794,1230.0
16261467,600.0
16263031,1555.0
16264762,1435.0
16266259,1205.0
16267829,1435.0
16268679,630.0
16269522,525.0
16270354,575.0
16271970,1375.0
16273353,1205.0
16274182,545.0
16275065,600.0
16276621,1170.0
16277428,775.0
16278078,775.0
16279166,580.0
16280025,775.0
16281683,1430.0
16282497,550.0
16283961,1175.0
16284752,600.0
16286222,1345.0
16286984,570.0
16288648,1150.0
16290372,1375.0
16291203,600.0
16291856,575.0
16293201,1175.0
16294078,515.0
16295690,1235.0
16298150,1760.0
16299033,575.0
16299750,575.0
16300547,670.0
16301366,545.0
16302700,865.0
16303536,510.0
16305313,1260.0
16306130,570.0
16307021,600.0
16308648,1115.0
16310479,1430.0
16311200,525.0
16312221,885.0
16313139,545.0
16314495,1240.0
16316634,1490.0
16317598,600.0
16319244,1175.0
16321016,1375.0
16321827,745.0
16322555,520.0
16323126,580.0
16323990,600.0
16325705,1200.0
16326714,600.0
16328027,1185.0
16328972,605.0
16330430,1175.0
16331122,545.0
16331811,525.0
16333681,1315.0
16335338,1205.0
16336218,520.0
16337079,745.0
16338862,1430.0
16339580,600.0
16340307,570.0
16341526,795.0
16342641,755.0
16343314,545.0
16344773,1115.0
16345788,815.0
16346498,460.0
16347380,515.0
16348226,800.0
16349001,600.0
16349789,515.0
16350551,540.0
16352084,1060.0
16353013,665.0
16353923,575.0
16354838,885.0
16355730,520.0
16357463,1325.0
16358986,1170.0
16360363,1075.0
16362070,1100.0
16362909,600.0
16364118,1385.0
16365662,1175.0
16366407,470.0
16368116,1170.0
16368808,520.0
16369825,600.0
16372144,1880.0
16373113,570.0
16374546,1175.0
16375407,575.0
16377083,1430.0
16378262,600.0
16379008,800.0
16380843,1430.0
16381694,805.0
16382724,605.0
16383647,770.0
16384973,930.0
16386175,1075.0
16387010,775.0
16388422,1030.0
16390464,1625.0
16392113,1150.0
16393363,1145.0
16394861,1125.0
16395450,600.0
16396221,575.0
16397079,605.0
16397746,545.0
16399444,1210.0
16400226,570.0
16401716,1170.0
16403215,1100.0
16403992,575.0
16404953,545.0
16405713,800.0
16406568,545.0
16407319,740.0
16408118,545.0
16410676,1865.0
16411488,515.0
16413455,1500.0
16414211,515.0
16415008,525.0
16415798,605.0
16417380,1200.0
16418355,570.0
16419849,1605.0
16420643,520.0
16421590,600.0
16423173,1230.0
16423905,600.0
16424823,405.0
16426307,1175.0
16427992,1170.0
16429585,1430.0
16430251,550.0
16430876,455.0
16432411,1200.0
16433837,1155.0
16435575,1230.0
16437536,1340.0
16438356,600.0
16439372,600.0
16441153,1200.0
16441959,515.0
16442631,640.0
16444164,1420.0
16445125,600.0
16445987,605.0
16447463,1185.0
16448249,545.0
16449049,805.0
16449884,580.0
16451444,1200.0
16452252,545.0
16453953,1600.0
16455484,1430.0
16456224,575.0
16457840,1175.0
16459013,945.0
16459861,570.0
16462436,1870.0
16463327,605.0
16464032,700.0
16464929,500.0
16466500,1145.0
16467406,605.0
16468938,1175.0
16469697,410.0
16470391,580.0
16471233,460.0
16472665,1125.0
16473398,470.0
16474270,520.0
16475072,575.0
16475901,525.0
16477525,1350.0
16478476,755.0
16479199,545.0
16479478,135.0
16480653,855.0
16482320,1205.0
16483250,800.0
16483894,545.0
16485028,640.0
16486498,1235.0
16487370,580.0
16488149,575.0
16489056,600.0
16489774,605.0
16490480,605.0
16491766,975.0
16492681,600.0
16493190,260.0
16494826,1315.0
16495835,600.0
16496770,570.0
16497514,515.0
16498285,545.0
16499943,1090.0
16501171,1040.0
16501946,540.0
16503512,1125.0
16504345,600.0
16505565,1240.0
16506451,545.0
16507316,525.0
16508201,775.0
16509907,1215.0
16510756,515.0
16511549,600.0
16512750,685.0
16514440,1065.0
16515197,485.0
16516532,1170.0
16518185,1370.0
16519874,1205.0
16521386,1145.0
16522361,665.0
16523390,725.0
16524411,570.0
16525095,605.0
16526016,490.0
16526823,600.0
16528362,1600.0
16529988,1145.0
16530797,515.0
16531749,570.0
16534058,1775.0
16534930,545.0
16535562,545.0
16536096,145.0
16536893,725.0
16537785,800.0
16538605,745.0
16540290,1375.0
16541744,1175.0
16543529,1430.0
16545004,1095.0
16545839,540.0
16547950,1730.0
16549456,1235.0
16550027,455.0
16550776,490.0
16552374,1175.0
16553933,1320.0
16554563,575.0
16556246,1280.0
16556991,500.0
16558705,1235.0
16559505,600.0
16560408,570.0
16561050,600.0
16562427,1010.0
16563297,515.0
16564842,1230.0
16566624,1525.0
16568072,1230.0
16568885,600.0
16569687,575.0
16571387,1150.0
16572859,1205.0
16573213,140.0
16574693,1205.0
16575385,545.0
16576248,545.0
16577167,600.0
16577882,570.0
16578787,605.0
16579528,570.0
16580205,575.0
16581702,1130.0
16582519,605.0
16583336,750.0
16583932,360.0
16584821,600.0
16586588,1145.0
16588132,1120.0
16588962,600.0
16589650,605.0
16591202,1095.0
16592129,805.0
16593675,1150.0
16595261,1375.0
16596053,600.0
16597805,1320.0
16599419,1340.0
16601115,1285.0
16601892,575.0
16602681,605.0
16603491,805.0
16604904,1125.0
16606637,1430.0
16608269,1430.0
16608909,435.0
16609738,600.0
16610390,405.0
16612250,1175.0
16613048,715.0
16613998,665.0
16615443,1110.0
16616356,605.0
16618423,1700.0
16619301,800.0
16620090,600.0
16620863,570.0
16621746,515.0
16622461,545.0
16623280,600.0
16624064,575.0
16625647,1345.0
16627157,1370.0
16627980,575.0
16628956,600.0
16630317,1405.0
16631737,1175.0
16633321,1170.0
16634952,1375.0
16635663,520.0
16636300,570.0
16636967,545.0
16637519,345.0
16639077,1085.0
16640537,1150.0
16641991,1065.0
16642802,510.0
16644497,1200.0
16645284,740.0
16646084,600.0
16647001,530.0
16647695,570.0
16649371,1400.0
16651265,1610.0
16652765,1215.0
16653467,600.0
16654956,1270.0
16656661,1200.0
16657426,545.0
16659164,1170.0
16659864,585.0
16661345,1075.0
16662963,1205.0
16663980,570.0
16664685,545.0
16665533,600.0
16667110,1230.0
16667793,540.0
16668428,600.0
16669090,570.0
16669882,545.0
16670819,685.0
16671492,550.0
16672252,575.0
16673279,600.0
16674175,600.0
16675011,575.0
16675790,435.0
16676610,775.0
16677308,545.0
16678084,575.0
16678925,570.0
16679828,575.0
16681614,1345.0
16682249,745.0
16683141,515.0
16684137,545.0
16685075,525.0
16686846,1230.0
16688554,1235.0
16690043,1780.0
16691767,1380.0
16692474,605.0
16693985,1145.0
16694765,775.0
16695543,540.0
16696619,760.0
16697562,805.0
16698416,570.0
16699442,545.0
16700419,585.0
16701303,575.0
16702121,485.0
16702973,240.0
16703958,685.0
16704636,570.0
16705300,600.0
16706052,575.0
16707851,1430.0
16709484,1230.0
16710384,520.0
16712108,1370.0
16712884,575.0
16713599,600.0
16714298,550.0
16714961,575.0
16715736,600.0
16716094,190.0
16716886,570.0
16717563,540.0
16718192,470.0
16718945,775.0
16719763,605.0
16721684,1505.0
16723420,1235.0
16724790,1100.0
16726370,1200.0
16727380,570.0
16728937,1155.0
16729848,605.0
16730485,500.0
16732071,1200.0
16733045,695.0
16733810,495.0
16735360,1290.0
16736867,1200.0
16737596,600.0
16739320,1230.0
16739988,600.0
16741598,1230.0
16742272,600.0
16743057,570.0
16743350,105.0
16744179,545.0
16745165,575.0
16747024,1170.0
16748198,1235.0
16748915,745.0
16749566,545.0
16751133,1175.0
16752841,1165.0
16753590,600.0
16755236,1280.0
16755752,390.0
16756587,530.0
16757542,570.0
16758999,1555.0
16759934,720.0
16761503,1115.0
16762476,570.0
16763979,1150.0
16764625,600.0
16765568,550.0
16766388,605.0
16767009,545.0
16768126,600.0
16768908,975.0
16770503,1230.0
16772242,1430.0
16773900,1430.0
16774694,575.0
16776214,1170.0
16778038,1230.0
16778890,755.0
16779982,885.0
16780533,305.0
16781241,575.0
16781958,600.0
16783452,1095.0
16784367,570.0
16786114,1200.0
16787622,1130.0
16788534,545.0
16789274,805.0
16791018,1230.0
16792090,575.0
16792926,545.0
16793942,700.0
16795281,840.0
16796486,1270.0
16798388,1490.0
16799842,1095.0
16800696,605.0
16801472,800.0
16802244,570.0
16803099,600.0
16803812,600.0
16804431,550.0
16805676,1020.0
16807224,1230.0
16808102,545.0
16809254,910.0
16810003,575.0
16810620,600.0
16812623,1920.0
16814256,1145.0
16815861,1230.0
16816408,250.0
16817864,1360.0
16818583,545.0
16820031,1180.0
16821674,1400.0
16822584,685.0
16823393,600.0
16824374,665.0
16825048,555.0
16826771,1195.0
16828509,1155.0
16829911,1355.0
16830636,495.0
16831509,770.0
16832516,685.0
16834181,1145.0
16835676,1175.0
16837087,1520.0
16838556,1205.0
16839501,580.0
16840922,1175.0
16842485,1175.0
16843314,445.0
16844287,570.0
16845640,1175.0
16846514,545.0
16847436,605.0
16848412,800.0
16849234,580.0
16850603,1235.0
16851768,925.0
16852501,585.0
16854400,1415.0
16855912,1155.0
16857577,1205.0
16859039,1345.0
16859849,760.0
16860572,600.0
16861560,800.0
16862929,1045.0
16865131,1835.0
16867760,2155.0
16868662,600.0
16870219,1180.0
16871131,570.0
16872676,1175.0
16874125,1145.0
16874522,200.0
16875329,800.0
16875939,325.0
16877687,1370.0
16878294,315.0
16878949,580.0
16880510,1430.0
16881325,485.0
16882105,585.0
16883696,1070.0
16885726,1875.0
16886749,770.0
16887612,555.0
16888473,515.0
16889968,920.0
16891731,1175.0
16893283,1605.0
16894302,685.0
16895893,1205.0
16896650,810.0
16897360,950.0
16900115,2510.0
16901694,1430.0
16903270,1175.0
16905244,1510.0
16906307,695.0
16907846,1175.0
16908633,445.0
16909538,575.0
16910329,600.0
16911996,1725.0
16912711,575.0
16913720,750.0
16914583,600.0
16916439,1175.0
16917844,1145.0
16919348,1605.0
16921037,1150.0
16922561,1480.0
16923301,555.0
16924796,1315.0
16925623,725.0
16926521,600.0
16928337,1200.0
16929147,570.0
16930767,1175.0
16931529,600.0
16933192,1570.0
16934719,1170.0
16935930,965.0
16936700,600.0
16937447,570.0
16938270,575.0
16939129,525.0
16940481,1175.0
16941365,805.0
16942032,545.0
16942738,610.0
16943830,725.0
16945300,1600.0
16946150,575.0
16946800,575.0
16948281,1175.0
16949028,715.0
16949858,545.0
16951470,1230.0
16952766,950.0
16953873,970.0
16954646,605.0
16956108,1400.0
16957862,1435.0
16958615,525.0
16960126,1345.0
16961671,1200.0
16962508,800.0
16963436,545.0
16965101,1195.0
16966744,1205.0
16967609,580.0
16969019,1055.0
16969740,510.0
16970614,575.0
16972219,1145.0
16972975,575.0
16973783,515.0
16974574,870.0
16976212,1405.0
16978266,1770.0
16979818,1585.0
16980527,470.0
16981307,480.0
16982119,805.0
16982963,485.0
16983737,575.0
16985758,1085.0
16986981,755.0
16988108,600.0
16989538,1120.0
16991114,1200.0
16992965,1535.0
16993739,545.0
16995617,1230.0
16996405,545.0
16998132,1350.0
16999798,1430.0
17000537,715.0
17001908,1120.0
17002581,600.0
17003280,600.0
17005034,1230.0
17006792,1120.0
17007668,605.0
17008417,570.0
17010080,1200.0
17011712,1100.0
17012502,465.0
17014292,1330.0
17014983,570.0
17016630,1145.0
17018196,1230.0
17020019,1200.0
17020819,555.0
17022424,1155.0
17024055,1175.0
17025715,1230.0
17026276,290.0
17027727,1175.0
17029314,1205.0
17029883,480.0
17031859,1570.0
17032676,570.0
17033480,575.0
17035067,1375.0
17035896,600.0
17036799,495.0
17037703,490.0
17039348,1525.0
17040951,1375.0
17041601,575.0
17042267,545.0
17043932,1385.0
17045560,1230.0
17046384,515.0
17048050,1435.0
17048922,800.0
17049719,575.0
17051366,1375.0
17052813,1140.0
17053852,575.0
17054608,1000.0
17055452,750.0
17056182,570.0
17057092,685.0
17057911,600.0
17058790,575.0
17059639,575.0
17060586,600.0
17061353,545.0
17062129,550.0
17062889,490.0
17063814,570.0
17065449,1405.0
17066253,570.0
17067778,1170.0
17069262,1170.0
17070095,575.0
17071020,520.0
17071989,575.0
17072698,605.0
17073566,600.0
17074531,600.0
17075486,600.0
17076210,600.0
17076959,600.0
17078650,1065.0
17080056,1140.0
17080893,555.0
17081933,600.0
17082800,570.0
17085446,2125.0
17086288,605.0
17089097,2195.0
17090728,1150.0
17091993,1095.0
17093080,740.0
17093896,700.0
17094880,540.0
17095759,575.0
17096592,685.0
17097328,605.0
17098412,865.0
17100071,1205.0
17100876,580.0
17101619,395.0
17103229,1230.0
17104655,1350.0
17106276,1400.0
17107335,570.0
17108222,600.0
17109055,550.0
17109818,500.0
17110648,715.0
17111955,1375.0
17112615,810.0
17114076,1175.0
17115998,1430.0
17117538,1375.0
17118352,755.0
17119845,1145.0
17121281,1180.0
17122903,1160.0
17123773,540.0
17125507,1175.0
17126870,1025.0
17127725,775.0
17128455,770.0
17129961,1500.0
17130808,800.0
17131526,720.0
17132587,575.0
17133238,670.0
17134737,1375.0
17136249,1205.0
17136987,540.0
17138626,1200.0
17140305,1635.0
17141119,545.0
17142021,570.0
17142863,775.0
17144404,1405.0
17145213,800.0
17146906,1200.0
17147778,530.0
17148662,600.0
17149436,575.0
17150191,745.0
17152219,1470.0
17152974,575.0
17153841,775.0
17154763,570.0
17155701,605.0
17156614,580.0
17158098,1200.0
17160402,2070.0
17161019,705.0
17162512,1325.0
17163307,520.0
17164927,1230.0
17165711,805.0
17166663,710.0
17168082,1185.0
17169038,495.0
17169924,805.0
17170643,575.0
17172119,1140.0
17173143,605.0
17174907,1145.0
17175519,575.0
17177471,1600.0
17178415,600.0
17179268,775.0
17180893,1495.0
17182224,1185.0
17182827,570.0
17183623,470.0
17185004,1375.0
17186408,1175.0
17187890,895.0
17188556,780.0
17189666,525.0
17190427,575.0
17192278,1205.0
17192954,545.0
17194834,1545.0
17196611,1130.0
17197631,835.0
17199246,1430.0
17201467,1680.0
17202443,605.0
17203275,605.0
17204115,445.0
17204969,610.0
17206309,1175.0
17207084,520.0
17207825,495.0
17209471,1230.0
17210492,735.0
17212086,1550.0
17212908,600.0
17213671,570.0
17215609,1485.0
17217014,1105.0
17218484,1200.0
17220040,1345.0
17221861,1105.0
17222505,540.0
17223254,500.0
17223921,600.0
17225848,1530.0
17226716,570.0
17228026,1205.0
17228924,605.0
17230477,1305.0
17231931,1060.0
17232825,665.0
17233880,930.0
17234556,375.0
17235863,955.0
17236745,460.0
17237474,500.0
17239102,1125.0
17239901,600.0
17241781,1225.0
17242550,525.0
17243930,995.0
17244752,520.0
17245433,675.0
17246338,600.0
17247882,1150.0
17248660,750.0
17249418,580.0
17250328,515.0
17251122,575.0
17252039,715.0
17253639,1320.0
17256269,1995.0
17257815,1205.0
17258546,690.0
17260209,1120.0
17261826,1375.0
17262613,520.0
17264280,1150.0
17265825,1100.0
17267742,1460.0
17268499,600.0
17269297,600.0
17270110,945.0
17271623,1075.0
17273122,1020.0
17274439,900.0
17274973,325.0
17276044,500.0
17276876,575.0
17277753,520.0
17278524,605.0
17279875,1160.0
17281214,910.0
17282749,1155.0
17284366,1205.0
17285840,1145.0
17287091,775.0
17287913,805.0
17289544,1380.0
17290320,525.0
17291114,600.0
17291787,545.0
17293388,1350.0
17294125,515.0
17294750,550.0
17296270,1630.0
17297892,1155.0
17300193,2035.0
17301938,1120.0
17303532,1205.0
17306015,2015.0
17306705,445.0
17308874,1635.0
17310174,1400.0
17311717,1555.0
17312504,600.0
17314094,1145.0
17316308,1635.0
17317177,800.0
17318509,985.0
17319683,905.0
17320570,545.0
17321336,630.0
17322004,545.0
17322704,805.0
17323518,550.0
17324528,550.0
17326240,1265.0
17327888,1065.0
17328810,770.0
17330521,1230.0
17332167,1205.0
17333028,600.0
17333989,600.0
17335015,775.0
17335871,555.0
17337579,1230.0
17339087,1150.0
17340522,1050.0
17342215,1205.0
17343141,685.0
17344724,1125.0
17345669,600.0
17346430,600.0
17347257,600.0
17347960,575.0
17348899,775.0
17349821,600.0
17351300,1150.0
17353525,1480.0
17354264,605.0
17355804,1175.0
17356639,570.0
17358617,1295.0
17359380,575.0
17360127,525.0
17361680,1405.0
17363078,1725.0
17364450,910.0
17365894,1185.0
17367577,1325.0
17368294,490.0
17369946,1090.0
17371662,1405.0
17372400,495.0
17373095,600.0
17374795,1150.0
17375779,575.0
17376637,605.0
17378276,1235.0
17379568,1100.0
17380501,600.0
17382148,1585.0
17383064,775.0
17384698,1355.0
17386493,1320.0
17387239,605.0
17388982,1205.0
17389776,730.0
17391143,1260.0
17392596,1370.0
17393579,600.0
17395290,1205.0
17396782,1435.0
17397575,600.0
17399371,1325.0
17400234,540.0
17401074,545.0
17402713,1205.0
17404232,1090.0
17405194,600.0
17406159,600.0
17408639,1985.0
17409474,695.0
17411173,1230.0
17411955,605.0
17412632,455.0
17414255,1400.0
17415259,740.0
17416046,600.0
17417472,1140.0
17420126,2000.0
17422960,2280.0
17424517,1230.0
17425280,805.0
17427463,1705.0
17428473,555.0
17429205,575.0
17429959,570.0
17430616,650.0
17432332,1630.0
17433418,940.0
17434984,1205.0
17435650,550.0
17437143,920.0
17437999,575.0
17439665,1230.0
17440461,480.0
17441235,580.0
17442106,545.0
17442820,530.0
17444481,1205.0
17445904,1250.0
17447276,1200.0
17449066,1205.0
17449900,715.0
17450790,770.0
17451542,780.0
17453137,1200.0
17455017,1175.0
17455953,545.0
17456863,925.0
17458644,1430.0
17460156,1410.0
17462043,1205.0
17462403,170.0
17463230,775.0
17464013,580.0
17465389,1240.0
17466116,575.0
17467790,1290.0
17469356,1325.0
17470614,1015.0
17471463,540.0
17472929,1230.0
17474565,1150.0
17476040,1065.0
17477680,1200.0
17478378,570.0
17479944,1110.0
17481038,600.0
17481897,600.0
17482873,925.0
17484180,1110.0
17485197,910.0
17486132,600.0
17487308,890.0
17488960,1375.0
17489955,570.0
17491868,1690.0
17492681,600.0
17493945,975.0
17495218,830.0
17496942,1410.0
17497780,570.0
17499505,1230.0
17500233,500.0
17502157,1355.0
17503954,1175.0
17505081,790.0
17507214,1685.0
17507810,245.0
17508934,870.0
17509868,775.0
17511068,860.0
17512635,1330.0
17513382,545.0
17514801,1145.0
17516181,1135.0
17517633,1310.0
17518447,605.0
17520040,1175.0
17520958,540.0
17521732,575.0
17522597,805.0
17523523,600.0
17525226,1375.0
17526857,1235.0
17527550,545.0
17528952,1080.0
17529915,575.0
17530880,600.0
17531749,575.0
17533549,1200.0
17534275,520.0
17536539,2030.0
17539091,1780.0
17540425,960.0
17541987,1345.0
17543789,1300.0
17544608,740.0
17546220,1150.0
17547957,1180.0
17549697,1385.0
17550766,795.0
17551502,600.0
17553127,1175.0
17553874,745.0
17554783,460.0
17555558,550.0
17556340,515.0
17557719,1305.0
17558304,395.0
17559831,1405.0
17561327,1310.0
17561998,575.0
17563571,1430.0
17564535,800.0
17565331,550.0
17565889,410.0
17566698,600.0
17567970,930.0
17568886,600.0
17569644,570.0
17570461,600.0
17572196,1175.0
17572987,580.0
17574467,1230.0
17575304,810.0
17576945,1135.0
17578510,1230.0
17580013,1175.0
17580709,440.0
17581673,1005.0
17582536,575.0
17584568,1525.0
17586247,1355.0
17587898,1380.0
17588587,605.0
17589300,520.0
17590160,525.0
17591457,1055.0
17593290,1490.0
17594153,525.0
17595675,1230.0
17596455,805.0
17598094,1545.0
17600090,1380.0
17600789,600.0
17602013,885.0
17604039,1400.0
17604866,575.0
17606757,1155.0
17607698,895.0
17609350,1230.0
17610221,775.0
17611593,805.0
17612892,1090.0
17613698,515.0
17614348,570.0
17615044,545.0
17616701,1150.0
17617547,525.0
17619110,1095.0
17619898,545.0
17622107,1510.0
17623944,1120.0
17624780,605.0
17625670,540.0
17627299,1135.0
17628832,1375.0
17631532,2100.0
17632956,1200.0
17633764,545.0
17634402,595.0
17636094,1450.0
17636969,550.0
17637763,715.0
17639616,1665.0
17640481,975.0
17641204,525.0
17643261,1725.0
17644159,605.0
17644773,745.0
17645653,600.0
17646267,245.0
17646883,545.0
17647692,605.0
17649351,1235.0
17651012,1100.0
17651862,600.0
17653503,1175.0
17654204,570.0
17655166,490.0
17655906,550.0
17657559,1125.0
17658418,600.0
17659470,640.0
17660920,1170.0
17662401,1205.0
17663221,600.0
17664038,515.0
17665773,1430.0
17667520,1120.0
17668359,650.0
17669177,575.0
17670501,1050.0
17672237,1120.0
17673814,1405.0
17674574,520.0
17676039,1145.0
17677477,1320.0
17678441,745.0
17679323,600.0
17680975,1115.0
17681813,600.0
17682509,580.0
17683880,1205.0
17684713,695.0
17686278,1375.0
17687299,635.0
17688137,800.0
17689665,1235.0
17691245,1400.0
17692243,770.0
17693106,775.0
17694859,1230.0
17695486,540.0
17696422,800.0
17697286,575.0
17699103,1230.0
17699976,600.0
17701633,1230.0
17702945,1170.0
17703623,545.0
17704398,600.0
17705666,865.0
17707208,1150.0
17709121,1410.0
17710647,1375.0
17711502,610.0
17712928,1170.0
17713640,605.0
17715312,1230.0
17716168,570.0
17717017,575.0
17717989,695.0
17718902,515.0
17719667,600.0
17720966,1215.0
17722590,1430.0
17724392,1345.0
17725210,575.0
17725966,785.0
17727269,1205.0
17728197,745.0
17728799,525.0
17730808,1640.0
17731690,490.0
17733356,1165.0
17734001,450.0
17735597,1230.0
17736236,545.0
17737795,1150.0
17738473,515.0
17739091,570.0
